380	648	1028
891	74	965
76	369	445
230	333	563
736	101	837
145	443	588
892	494	1386
191	276	467
332	893	1225
577	331	908
560	139	699
587	505	1092
547	960	1507
923	148	1071
695	131	826
818	269	1087
383	601	984
252	123	375
622	235	857
850	484	1334
167	429	596
992	851	1843
959	322	1281
133	546	679
545	261	806
968	234	1202
458	263	721
329	510	839
417	562	979
950	809	1759
220	628	848
102	979	1081
90	897	987
115	287	402
782	310	1092
37	386	423
389	597	986
701	894	1595
613	336	949
332	319	651
443	121	564
496	111	607
526	506	1032
476	27	503
714	89	803
807	782	1589
316	276	592
683	749	1432
286	274	560
965	72	1037
604	163	767
278	138	416
80	598	678
453	205	658
42	444	486
724	838	1562
396	825	1221
91	332	423
524	221	745
359	728	1087
840	70	910
795	886	1681
279	69	348
120	116	236
911	418	1329
553	938	1491
460	421	881
759	305	1064
499	165	664
655	157	812
764	617	1381
477	905	1382
884	691	1575
322	10	332
965	275	1240
322	262	584
457	389	846
535	838	1373
45	483	528
984	831	1815
111	900	1011
845	307	1152
605	412	1017
120	755	875
688	887	1575
669	48	717
670	947	1617
812	859	1671
146	483	629
452	868	1320
952	654	1606
557	329	886
240	574	814
799	262	1061
862	548	1410
430	535	965
69	799	868
576	375	951
316	181	497
591	987	1578
759	491	1250
584	794	1378
483	154	637
742	242	984
635	179	814
154	294	448
478	132	610
194	771	965
190	697	887
612	576	1188
169	771	940
352	198	550
10	741	751
822	819	1641
487	578	1065
414	980	1394
913	248	1161
168	236	404
537	238	775
477	846	1323
975	783	1758
320	825	1145
497	864	1361
497	97	594
457	226	683
25	315	340
728	543	1271
546	741	1287
126	351	477
589	801	1390
584	126	710
845	540	1385
8	384	392
123	204	327
672	709	1381
74	799	873
377	323	700
343	966	1309
249	790	1039
399	457	856
826	849	1675
33	345	378
330	741	1071
984	147	1131
126	13	139
457	85	542
178	620	798
109	991	1100
633	414	1047
298	109	407
448	447	895
808	71	879
795	723	1518
801	325	1126
291	471	762
5	652	657
10	366	376
845	886	1731
744	420	1164
823	55	878
534	575	1109
16	86	102
334	700	1034
501	693	1194
848	802	1650
37	461	498
962	978	1940
883	79	962
849	770	1619
925	831	1756
666	330	996
840	156	996
796	546	1342
338	633	971
765	773	1538
632	469	1101
862	410	1272
640	782	1422
392	274	666
324	951	1275
361	443	804
400	327	727
978	828	1806
208	9	217
29	97	126
389	747	1136
100	675	775
494	770	1264
977	216	1193
84	860	944
101	208	309
673	879	1552
481	841	1322
815	671	1486
583	556	1139
233	986	1219
821	233	1054
893	316	1209
598	311	909
309	294	603
713	114	827
853	841	1694
592	1	593
478	480	958
321	243	564
942	929	1871
488	63	551
992	994	1986
340	719	1059
184	722	906
702	23	725
9	139	148
734	77	811
998	563	1561
218	631	849
418	892	1310
304	684	988
168	798	966
514	387	901
979	855	1834
632	987	1619
614	840	1454
856	690	1546
455	122	577
166	97	263
419	643	1062
911	746	1657
484	937	1421
381	431	812
983	246	1229
27	215	242
399	160	559
566	692	1258
682	937	1619
885	225	1110
222	597	819
838	826	1664
722	391	1113
849	163	1012
787	272	1059
410	502	912
383	101	484
46	774	820
266	707	973
776	478	1254
518	760	1278
309	208	517
823	700	1523
90	324	414
610	267	877
376	694	1070
906	738	1644
845	158	1003
709	537	1246
124	636	760
339	417	756
982	607	1589
374	996	1370
911	799	1710
955	358	1313
851	692	1543
237	207	444
565	89	654
9	680	689
400	256	656
93	269	362
236	132	368
211	234	445
302	878	1180
181	521	702
52	269	321
778	852	1630
652	503	1155
529	560	1089
31	618	649
340	53	393
388	276	664
547	865	1412
953	7	960
936	587	1523
977	343	1320
722	814	1536
478	301	779
269	717	986
258	655	913
544	119	663
76	308	384
264	522	786
383	139	522
738	657	1395
793	605	1398
667	706	1373
535	677	1212
249	704	953
68	794	862
555	814	1369
173	398	571
330	965	1295
894	395	1289
929	189	1118
940	244	1184
579	2	581
768	956	1724
172	293	465
765	149	914
320	152	472
163	478	641
639	503	1142
44	237	281
890	296	1186
721	862	1583
986	595	1581
209	823	1032
987	210	1197
78	389	467
47	193	240
215	364	579
544	655	1199
495	250	745
985	318	1303
470	94	564
660	208	868
60	206	266
523	833	1356
103	530	633
253	868	1121
573	666	1239
50	156	206
600	346	946
21	457	478
435	273	708
752	235	987
974	515	1489
673	771	1444
518	792	1310
857	108	965
482	83	565
373	602	975
320	619	939
400	160	560
133	164	297
173	896	1069
143	460	603
176	953	1129
710	862	1572
225	418	643
665	40	705
705	779	1484
604	176	780
448	805	1253
856	271	1127
355	290	645
218	827	1045
627	453	1080
150	660	810
327	101	428
605	141	746
158	278	436
891	523	1414
197	784	981
864	251	1115
626	536	1162
609	772	1381
587	517	1104
682	72	754
592	474	1066
989	104	1093
843	847	1690
228	74	302
957	447	1404
326	462	788
815	258	1073
554	620	1174
130	378	508
618	39	657
521	886	1407
758	923	1681
209	95	304
322	151	473
66	454	520
174	986	1160
718	397	1115
691	748	1439
276	785	1061
207	91	298
222	780	1002
251	304	555
21	939	960
935	191	1126
391	194	585
356	846	1202
813	829	1642
778	853	1631
193	574	767
978	619	1597
262	241	503
490	21	511
986	56	1042
105	402	507
184	311	495
286	972	1258
680	259	939
875	841	1716
418	368	786
772	254	1026
685	138	823
433	22	455
766	676	1442
240	974	1214
710	254	964
90	239	329
61	894	955
305	239	544
923	530	1453
65	967	1032
226	77	303
986	689	1675
50	200	250
409	899	1308
121	836	957
116	954	1070
741	619	1360
557	174	731
585	997	1582
285	363	648
165	382	547
270	834	1104
501	65	566
971	589	1560
795	209	1004
745	952	1697
772	437	1209
733	878	1611
391	684	1075
870	789	1659
74	428	502
363	999	1362
597	685	1282
737	157	894
152	949	1101
159	600	759
171	24	195
205	211	416
242	186	428
566	990	1556
760	844	1604
777	488	1265
20	732	752
810	862	1672
111	349	460
249	133	382
652	756	1408
982	549	1531
839	371	1210
450	203	653
98	405	503
285	331	616
537	441	978
985	236	1221
208	623	831
728	356	1084
236	148	384
224	996	1220
868	942	1810
231	223	454
97	431	528
989	452	1441
713	680	1393
574	980	1554
2	158	160
401	65	466
950	645	1595
30	689	719
566	752	1318
184	391	575
375	505	880
454	410	864
2	759	761
148	315	463
260	970	1230
611	375	986
602	290	892
726	947	1673
763	372	1135
164	724	888
121	448	569
740	592	1332
358	787	1145
917	740	1657
618	346	964
927	231	1158
724	326	1050
546	453	999
789	491	1280
945	655	1600
163	552	715
915	721	1636
981	311	1292
885	728	1613
55	108	163
785	494	1279
356	596	952
576	723	1299
224	410	634
152	683	835
340	520	860
906	772	1678
206	182	388
492	523	1015
95	713	808
701	17	718
916	111	1027
979	226	1205
689	186	875
800	7	807
522	291	813
870	137	1007
696	515	1211
805	829	1634
248	181	429
351	784	1135
494	808	1302
349	360	709
54	796	850
15	664	679
741	28	769
359	646	1005
41	796	837
110	698	808
94	96	190
559	375	934
407	65	472
682	841	1523
484	165	649
776	451	1227
550	143	693
384	86	470
671	182	853
518	53	571
302	333	635
156	537	693
823	734	1557
11	686	697
762	967	1729
449	302	751
46	597	643
701	971	1672
278	14	292
196	156	352
985	363	1348
804	970	1774
557	184	741
350	12	362
311	507	818
89	971	1060
769	582	1351
859	635	1494
784	732	1516
784	525	1309
617	190	807
87	204	291
713	403	1116
866	67	933
913	363	1276
442	601	1043
273	154	427
809	434	1243
425	735	1160
978	931	1909
842	585	1427
357	942	1299
898	403	1301
574	626	1200
710	823	1533
382	515	897
671	345	1016
55	978	1033
51	609	660
310	326	636
731	320	1051
781	745	1526
471	857	1328
287	194	481
540	749	1289
962	530	1492
189	655	844
60	434	494
900	101	1001
747	135	882
772	548	1320
876	67	943
616	627	1243
188	445	633
953	8	961
984	503	1487
997	206	1203
915	483	1398
153	609	762
978	239	1217
372	467	839
666	65	731
649	187	836
537	441	978
464	153	617
207	934	1141
695	998	1693
694	686	1380
200	166	366
956	23	979
656	706	1362
259	304	563
317	87	404
818	185	1003
674	422	1096
58	897	955
29	632	661
627	669	1296
487	129	616
437	52	489
712	541	1253
768	219	987
795	797	1592
513	122	635
609	467	1076
384	943	1327
305	942	1247
176	207	383
338	704	1042
763	331	1094
614	552	1166
984	205	1189
974	848	1822
475	935	1410
813	222	1035
225	432	657
852	22	874
484	144	628
592	469	1061
880	681	1561
720	702	1422
2	193	195
936	660	1596
101	716	817
322	300	622
712	50	762
436	128	564
136	25	161
645	125	770
312	529	841
243	630	873
781	427	1208
66	835	901
29	612	641
147	771	918
573	338	911
293	724	1017
58	516	574
610	405	1015
999	925	1924
143	860	1003
460	316	776
460	965	1425
668	195	863
989	454	1443
892	401	1293
292	477	769
622	676	1298
50	686	736
962	955	1917
117	775	892
553	569	1122
864	542	1406
938	778	1716
271	691	962
59	426	485
168	18	186
816	473	1289
717	53	770
865	95	960
985	895	1880
873	567	1440
252	970	1222
715	451	1166
806	413	1219
304	953	1257
726	259	985
510	740	1250
448	666	1114
832	637	1469
450	988	1438
714	345	1059
850	312	1162
631	898	1529
792	403	1195
575	602	1177
135	871	1006
572	371	943
160	390	550
977	663	1640
39	505	544
839	571	1410
572	878	1450
492	772	1264
472	93	565
881	367	1248
924	439	1363
507	114	621
526	518	1044
578	227	805
791	115	906
573	272	845
153	265	418
785	250	1035
804	81	885
384	585	969
689	640	1329
976	80	1056
254	994	1248
359	469	828
67	573	640
837	565	1402
846	877	1723
92	8	100
852	110	962
210	843	1053
276	19	295
672	472	1144
798	889	1687
193	814	1007
317	421	738
269	42	311
874	352	1226
648	746	1394
536	514	1050
772	192	964
187	312	499
490	625	1115
297	967	1264
76	920	996
884	1	885
871	922	1793
807	916	1723
260	539	799
258	218	476
617	755	1372
530	906	1436
731	532	1263
723	962	1685
25	604	629
922	865	1787
435	5	440
341	563	904
467	118	585
917	585	1502
712	364	1076
677	72	749
830	180	1010
212	682	894
377	947	1324
817	653	1470
667	977	1644
584	169	753
994	14	1008
55	229	284
271	838	1109
618	286	904
729	656	1385
166	684	850
384	665	1049
461	418	879
753	94	847
863	259	1122
328	336	664
671	301	972
123	595	718
956	981	1937
587	626	1213
591	736	1327
292	43	335
957	854	1811
646	197	843
899	282	1181
214	686	900
46	556	602
715	196	911
316	259	575
399	646	1045
247	241	488
794	570	1364
859	110	969
509	254	763
559	54	613
530	836	1366
470	141	611
155	867	1022
793	228	1021
114	295	409
449	537	986
552	541	1093
753	909	1662
355	750	1105
682	656	1338
733	450	1183
342	308	650
92	460	552
83	979	1062
845	599	1444
932	86	1018
166	323	489
927	334	1261
558	595	1153
29	927	956
712	594	1306
619	904	1523
301	845	1146
386	575	961
652	146	798
464	303	767
183	756	939
450	37	487
382	968	1350
960	197	1157
77	982	1059
523	851	1374
783	154	937
441	579	1020
929	523	1452
532	415	947
486	606	1092
510	863	1373
611	963	1574
373	136	509
759	287	1046
195	981	1176
393	304	697
317	493	810
350	219	569
569	60	629
291	70	361
547	17	564
179	234	413
892	226	1118
627	586	1213
50	295	345
298	908	1206
27	741	768
736	764	1500
873	172	1045
764	430	1194
356	333	689
1000	133	1133
396	928	1324
147	673	820
355	412	767
998	162	1160
390	9	399
955	94	1049
625	177	802
816	536	1352
911	258	1169
389	417	806
420	903	1323
942	629	1571
866	429	1295
994	629	1623
339	910	1249
494	580	1074
957	315	1272
403	660	1063
269	511	780
493	591	1084
444	989	1433
283	420	703
325	187	512
768	301	1069
639	795	1434
395	482	877
979	646	1625
722	684	1406
462	971	1433
774	297	1071
863	148	1011
770	7	777
665	86	751
542	31	573
776	784	1560
536	461	997
641	318	959
367	780	1147
689	379	1068
562	373	935
296	58	354
966	627	1593
70	199	269
487	411	898
259	59	318
666	609	1275
426	545	971
795	425	1220
239	802	1041
621	569	1190
273	759	1032
354	311	665
959	296	1255
182	995	1177
319	943	1262
612	752	1364
554	180	734
424	812	1236
350	209	559
245	431	676
593	210	803
237	258	495
768	619	1387
625	660	1285
753	247	1000
880	317	1197
933	939	1872
458	917	1375
19	152	171
329	121	450
731	189	920
354	529	883
26	499	525
231	17	248
25	523	548
721	277	998
68	553	621
473	293	766
254	904	1158
24	714	738
380	808	1188
313	365	678
620	998	1618
573	736	1309
761	994	1755
157	118	275
631	195	826
490	605	1095
193	623	816
546	921	1467
322	454	776
605	448	1053
72	603	675
382	212	594
188	182	370
768	745	1513
698	754	1452
57	483	540
59	218	277
433	664	1097
984	410	1394
959	129	1088
44	972	1016
286	570	856
67	538	605
724	514	1238
553	355	908
151	75	226
876	371	1247
653	150	803
999	495	1494
642	386	1028
517	250	767
99	443	542
17	344	361
803	29	832
794	190	984
769	330	1099
492	17	509
504	123	627
739	22	761
53	5	58
339	59	398
781	669	1450
430	719	1149
30	477	507
404	861	1265
433	758	1191
409	430	839
490	321	811
174	775	949
90	929	1019
441	915	1356
675	917	1592
606	294	900
357	162	519
471	566	1037
192	470	662
502	856	1358
264	153	417
594	372	966
126	832	958
934	706	1640
903	118	1021
542	646	1188
29	729	758
385	85	470
560	777	1337
484	795	1279
267	64	331
944	990	1934
581	388	969
452	753	1205
878	484	1362
647	19	666
995	21	1016
816	51	867
614	681	1295
543	643	1186
952	822	1774
781	22	803
31	34	65
229	643	872
734	21	755
739	348	1087
593	213	806
71	616	687
839	435	1274
63	12	75
762	942	1704
766	567	1333
520	260	780
374	698	1072
602	212	814
163	502	665
997	737	1734
633	244	877
317	651	968
238	890	1128
63	765	828
149	233	382
444	480	924
250	594	844
377	488	865
583	7	590
869	39	908
228	238	466
518	113	631
536	269	805
617	382	999
904	410	1314
726	723	1449
988	580	1568
76	190	266
590	349	939
376	823	1199
176	891	1067
232	761	993
716	988	1704
81	113	194
234	941	1175
923	309	1232
797	809	1606
952	292	1244
950	631	1581
998	506	1504
908	751	1659
144	212	356
966	858	1824
528	587	1115
728	788	1516
824	780	1604
686	688	1374
266	162	428
332	509	841
650	585	1235
122	784	906
904	367	1271
71	31	102
883	508	1391
600	48	648
11	45	56
593	754	1347
686	678	1364
408	744	1152
170	208	378
252	540	792
165	990	1155
334	426	760
617	539	1156
9	505	514
842	182	1024
752	295	1047
311	628	939
346	443	789
265	861	1126
160	571	731
549	419	968
904	969	1873
906	216	1122
889	141	1030
128	337	465
362	677	1039
109	890	999
764	758	1522
928	769	1697
826	853	1679
82	480	562
447	609	1056
667	959	1626
261	600	861
342	378	720
656	364	1020
865	656	1521
381	585	966
594	957	1551
56	685	741
351	495	846
817	236	1053
763	971	1734
855	495	1350
811	872	1683
360	746	1106
724	28	752
935	17	952
337	841	1178
851	754	1605
13	126	139
527	26	553
6	713	719
202	835	1037
523	592	1115
162	9	171
905	886	1791
675	678	1353
712	123	835
643	870	1513
502	424	926
287	228	515
200	506	706
586	29	615
232	978	1210
391	982	1373
567	724	1291
725	487	1212
521	634	1155
931	951	1882
91	790	881
18	175	193
552	389	941
549	764	1313
83	519	602
163	678	841
399	45	444
342	358	700
184	929	1113
493	186	679
989	581	1570
284	839	1123
240	469	709
138	427	565
738	398	1136
414	848	1262
12	125	137
816	859	1675
165	309	474
538	680	1218
688	235	923
833	86	919
494	158	652
255	783	1038
653	54	707
180	615	795
130	411	541
718	199	917
518	938	1456
110	262	372
947	111	1058
720	586	1306
603	389	992
694	513	1207
790	678	1468
225	631	856
334	171	505
781	767	1548
70	129	199
428	863	1291
999	996	1995
662	446	1108
608	990	1598
188	851	1039
847	88	935
412	41	453
445	767	1212
38	629	667
120	923	1043
942	104	1046
318	694	1012
997	777	1774
779	449	1228
347	952	1299
719	348	1067
693	452	1145
847	999	1846
489	93	582
237	227	464
383	804	1187
664	435	1099
238	174	412
752	397	1149
709	214	923
522	246	768
364	61	425
34	268	302
999	661	1660
125	324	449
759	89	848
764	833	1597
976	945	1921
366	591	957
143	512	655
901	638	1539
474	308	782
9	920	929
744	38	782
359	651	1010
600	198	798
822	120	942
325	957	1282
308	597	905
435	978	1413
269	753	1022
947	159	1106
356	113	469
34	251	285
995	914	1909
560	561	1121
141	929	1070
229	807	1036
724	223	947
417	160	577
139	122	261
416	646	1062
846	202	1048
99	740	839
32	696	728
428	682	1110
707	695	1402
396	711	1107
658	499	1157
463	319	782
676	160	836
594	14	608
151	257	408
195	507	702
674	59	733
27	916	943
134	492	626
883	691	1574
135	816	951
857	109	966
798	292	1090
894	351	1245
26	791	817
519	275	794
170	118	288
331	2	333
885	12	897
17	934	951
701	153	854
991	777	1768
846	369	1215
996	424	1420
318	183	501
351	999	1350
169	752	921
259	366	625
937	243	1180
458	153	611
286	329	615
276	888	1164
774	319	1093
80	81	161
861	447	1308
499	151	650
229	969	1198
226	430	656
865	543	1408
265	747	1012
691	246	937
793	902	1695
834	45	879
131	470	601
433	401	834
482	212	694
526	87	613
806	897	1703
749	477	1226
886	185	1071
537	726	1263
723	604	1327
823	410	1233
671	544	1215
277	323	600
797	982	1779
269	140	409
930	76	1006
989	226	1215
481	351	832
487	971	1458
15	110	125
279	609	888
759	665	1424
369	815	1184
653	532	1185
953	688	1641
178	797	975
756	612	1368
555	11	566
957	531	1488
244	931	1175
450	443	893
71	340	411
379	858	1237
993	776	1769
430	139	569
563	850	1413
639	224	863
503	794	1297
146	332	478
418	606	1024
538	360	898
830	600	1430
879	412	1291
844	882	1726
637	497	1134
50	706	756
790	339	1129
36	113	149
669	897	1566
659	77	736
929	78	1007
810	20	830
102	448	550
778	720	1498
881	6	887
446	105	551
168	422	590
1000	285	1285
687	763	1450
67	122	189
635	322	957
830	408	1238
940	4	944
333	668	1001
194	935	1129
984	256	1240
298	224	522
414	870	1284
992	479	1471
920	648	1568
516	264	780
445	625	1070
76	142	218
689	599	1288
200	25	225
254	745	999
454	204	658
817	444	1261
414	971	1385
448	851	1299
261	815	1076
388	914	1302
723	852	1575
753	944	1697
897	835	1732
458	763	1221
368	449	817
112	985	1097
536	883	1419
203	71	274
975	256	1231
632	442	1074
828	823	1651
620	591	1211
129	350	479
489	338	827
238	615	853
321	648	969
785	773	1558
629	218	847
361	13	374
332	729	1061
193	609	802
658	518	1176
818	114	932
422	332	754
789	912	1701
666	500	1166
5	522	527
61	496	557
183	716	899
212	103	315
649	274	923
960	547	1507
161	769	930
208	324	532
582	721	1303
282	857	1139
903	893	1796
452	238	690
470	738	1208
816	733	1549
738	718	1456
693	948	1641
65	727	792
302	981	1283
734	894	1628
14	742	756
465	200	665
872	705	1577
915	872	1787
94	397	491
394	497	891
237	940	1177
281	166	447
839	993	1832
45	392	437
576	817	1393
798	390	1188
647	658	1305
91	158	249
323	642	965
279	995	1274
411	332	743
720	204	924
712	799	1511
265	825	1090
773	372	1145
813	927	1740
683	141	824
269	775	1044
159	536	695
399	765	1164
612	731	1343
28	563	591
139	596	735
571	719	1290
247	649	896
363	661	1024
527	942	1469
939	643	1582
336	258	594
588	891	1479
844	86	930
228	215	443
354	65	419
648	248	896
905	38	943
709	920	1629
89	180	269
380	236	616
962	609	1571
563	307	870
436	488	924
596	84	680
794	474	1268
355	88	443
894	155	1049
978	932	1910
718	833	1551
713	585	1298
977	300	1277
13	650	663
920	26	946
209	532	741
715	313	1028
311	939	1250
65	409	474
68	655	723
970	834	1804
299	326	625
863	799	1662
493	590	1083
414	790	1204
137	997	1134
363	584	947
562	856	1418
501	31	532
744	921	1665
508	168	676
394	654	1048
268	463	731
228	556	784
598	58	656
6	770	776
856	528	1384
850	637	1487
3	565	568
166	935	1101
984	197	1181
673	328	1001
937	222	1159
51	835	886
218	931	1149
396	570	966
206	773	979
775	262	1037
622	941	1563
22	340	362
542	423	965
485	502	987
172	26	198
384	439	823
911	754	1665
271	496	767
802	400	1202
633	645	1278
653	362	1015
981	54	1035
946	24	970
460	129	589
835	110	945
911	301	1212
984	993	1977
964	618	1582
808	709	1517
73	616	689
747	649	1396
87	316	403
936	993	1929
212	151	363
404	771	1175
178	572	750
47	630	677
164	188	352
724	479	1203
971	599	1570
479	664	1143
913	132	1045
136	263	399
522	589	1111
174	793	967
828	592	1420
294	876	1170
5	831	836
837	285	1122
796	717	1513
110	345	455
201	781	982
344	866	1210
980	903	1883
841	908	1749
414	221	635
985	236	1221
12	199	211
912	772	1684
105	718	823
619	848	1467
978	465	1443
983	164	1147
763	177	940
667	662	1329
631	181	812
993	991	1984
227	837	1064
115	856	971
170	390	560
778	163	941
875	887	1762
154	107	261
324	662	986
528	416	944
951	336	1287
73	122	195
112	414	526
348	241	589
845	522	1367
820	489	1309
118	881	999
618	720	1338
333	39	372
126	559	685
756	706	1462
577	522	1099
459	24	483
854	866	1720
251	570	821
148	643	791
718	610	1328
923	211	1134
533	744	1277
72	85	157
193	432	625
758	663	1421
787	82	869
941	708	1649
147	130	277
604	238	842
195	490	685
717	602	1319
697	519	1216
407	385	792
133	208	341
108	904	1012
458	963	1421
245	288	533
834	985	1819
962	895	1857
932	962	1894
849	703	1552
877	805	1682
852	13	865
863	184	1047
185	975	1160
832	900	1732
108	896	1004
308	456	764
775	181	956
162	805	967
503	625	1128
817	538	1355
110	260	370
472	39	511
587	566	1153
775	336	1111
579	306	885
879	922	1801
720	398	1118
899	584	1483
341	990	1331
403	676	1079
262	242	504
399	52	451
695	836	1531
52	912	964
163	36	199
162	921	1083
61	233	294
176	266	442
214	739	953
669	284	953
574	216	790
346	630	976
550	232	782
193	927	1120
628	251	879
895	177	1072
923	928	1851
471	619	1090
455	740	1195
538	542	1080
903	341	1244
765	819	1584
280	977	1257
981	77	1058
219	446	665
237	170	407
216	492	708
48	397	445
841	498	1339
460	548	1008
633	364	997
124	834	958
100	400	500
682	340	1022
813	752	1565
118	740	858
180	679	859
901	917	1818
428	564	992
185	310	495
908	805	1713
510	220	730
478	527	1005
529	5	534
143	484	627
13	45	58
121	523	644
606	299	905
731	468	1199
169	671	840
376	223	599
543	144	687
827	566	1393
24	329	353
908	837	1745
913	328	1241
265	867	1132
842	249	1091
979	739	1718
965	511	1476
696	788	1484
809	931	1740
250	355	605
790	845	1635
441	756	1197
204	743	947
728	904	1632
580	844	1424
245	422	667
662	580	1242
995	818	1813
643	95	738
401	262	663
861	338	1199
342	680	1022
408	599	1007
600	63	663
223	460	683
184	402	586
334	857	1191
872	664	1536
73	746	819
116	24	140
331	721	1052
279	466	745
937	78	1015
264	873	1137
876	270	1146
0	871	871
956	917	1873
720	71	791
618	96	714
490	327	817
64	22	86
284	699	983
621	380	1001
133	203	336
398	451	849
832	101	933
219	137	356
450	168	618
235	756	991
554	160	714
202	990	1192
721	195	916
523	906	1429
315	641	956
410	208	618
287	438	725
228	600	828
728	281	1009
1	836	837
57	324	381
216	863	1079
53	118	171
360	921	1281
173	838	1011
346	521	867
189	554	743
780	911	1691
941	545	1486
639	625	1264
821	516	1337
608	99	707
58	797	855
448	78	526
936	411	1347
885	887	1772
225	216	441
687	742	1429
627	446	1073
986	249	1235
221	764	985
256	464	720
680	677	1357
194	801	995
665	651	1316
986	208	1194
381	881	1262
972	642	1614
591	669	1260
423	344	767
675	924	1599
810	523	1333
250	612	862
957	457	1414
991	159	1150
852	645	1497
813	528	1341
150	86	236
840	138	978
699	906	1605
132	985	1117
43	933	976
450	505	955
475	851	1326
493	940	1433
293	471	764
759	946	1705
19	46	65
118	134	252
719	16	735
400	862	1262
188	19	207
531	900	1431
849	366	1215
799	353	1152
487	305	792
180	765	945
876	395	1271
402	696	1098
796	925	1721
697	461	1158
58	634	692
580	175	755
799	560	1359
577	269	846
591	536	1127
285	380	665
498	728	1226
468	93	561
213	512	725
684	460	1144
78	997	1075
846	598	1444
917	536	1453
701	39	740
552	520	1072
944	942	1886
540	767	1307
943	447	1390
297	441	738
488	904	1392
723	126	849
474	485	959
91	31	122
248	746	994
460	493	953
534	760	1294
403	670	1073
903	99	1002
484	628	1112
867	121	988
997	182	1179
924	715	1639
411	867	1278
7	234	241
265	849	1114
585	830	1415
326	14	340
657	527	1184
298	528	826
170	669	839
10	768	778
565	120	685
156	122	278
839	894	1733
608	526	1134
241	800	1041
952	660	1612
384	471	855
996	701	1697
811	113	924
187	727	914
45	126	171
326	330	656
498	447	945
709	652	1361
247	3	250
485	93	578
908	634	1542
6	327	333
2	772	774
295	551	846
229	978	1207
394	895	1289
2	177	179
987	494	1481
201	671	872
144	494	638
287	919	1206
21	420	441
578	299	877
476	84	560
873	881	1754
65	184	249
990	874	1864
644	953	1597
954	727	1681
922	9	931
85	347	432
974	956	1930
632	744	1376
54	376	430
387	230	617
306	968	1274
333	199	532
975	909	1884
411	508	919
217	886	1103
920	405	1325
395	690	1085
658	393	1051
537	212	749
549	823	1372
425	252	677
375	584	959
806	434	1240
332	581	913
361	312	673
355	404	759
814	890	1704
217	778	995
821	950	1771
773	989	1762
307	928	1235
328	224	552
527	472	999
641	161	802
607	872	1479
247	881	1128
291	837	1128
528	401	929
716	625	1341
917	713	1630
362	467	829
800	706	1506
975	465	1440
317	346	663
288	634	922
693	962	1655
107	64	171
905	964	1869
426	540	966
266	267	533
869	944	1813
194	71	265
743	420	1163
191	480	671
887	111	998
811	170	981
456	685	1141
672	100	772
732	244	976
992	265	1257
663	514	1177
173	364	537
359	695	1054
63	292	355
386	179	565
984	255	1239
51	97	148
136	63	199
148	757	905
65	141	206
729	499	1228
675	548	1223
328	913	1241
919	123	1042
234	707	941
631	965	1596
801	67	868
453	0	453
401	125	526
676	920	1596
405	198	603
380	606	986
167	247	414
93	495	588
140	741	881
462	298	760
482	191	673
798	872	1670
493	133	626
455	384	839
246	677	923
121	153	274
114	916	1030
649	67	716
364	818	1182
502	347	849
956	907	1863
403	439	842
130	641	771
602	133	735
795	819	1614
31	782	813
907	81	988
656	498	1154
906	693	1599
434	424	858
522	917	1439
819	172	991
668	149	817
883	411	1294
167	224	391
408	740	1148
52	720	772
634	763	1397
951	759	1710
622	138	760
373	682	1055
473	939	1412
824	761	1585
553	379	932
43	75	118
573	974	1547
859	706	1565
358	886	1244
969	612	1581
922	464	1386
250	626	876
670	920	1590
137	999	1136
800	683	1483
768	268	1036
912	134	1046
952	97	1049
292	355	647
829	727	1556
410	717	1127
425	437	862
177	747	924
552	569	1121
770	400	1170
377	970	1347
339	91	430
407	915	1322
521	558	1079
393	900	1293
557	602	1159
466	569	1035
57	150	207
571	762	1333
476	461	937
511	417	928
878	926	1804
365	439	804
455	860	1315
311	559	870
420	764	1184
782	279	1061
251	173	424
32	173	205
714	377	1091
38	582	620
617	430	1047
975	175	1150
637	424	1061
480	391	871
223	41	264
846	763	1609
92	811	903
911	832	1743
374	67	441
835	209	1044
865	11	876
217	672	889
663	985	1648
889	378	1267
954	307	1261
689	66	755
59	674	733
509	967	1476
424	68	492
180	346	526
589	44	633
229	123	352
472	437	909
168	299	467
969	872	1841
713	616	1329
884	310	1194
405	220	625
91	691	782
106	716	822
371	60	431
594	26	620
746	824	1570
361	712	1073
554	359	913
126	103	229
994	751	1745
82	99	181
281	54	335
420	339	759
312	270	582
401	251	652
353	520	873
363	309	672
538	563	1101
404	878	1282
951	992	1943
666	770	1436
930	487	1417
188	294	482
429	776	1205
469	505	974
278	156	434
288	627	915
737	105	842
364	513	877
313	240	553
17	840	857
514	892	1406
612	297	909
4	275	279
422	191	613
271	45	316
250	773	1023
17	993	1010
268	670	938
236	233	469
796	770	1566
556	222	778
672	358	1030
719	72	791
276	310	586
760	965	1725
327	701	1028
667	615	1282
194	811	1005
303	957	1260
134	949	1083
831	602	1433
564	92	656
418	615	1033
563	749	1312
157	432	589
655	510	1165
671	268	939
139	815	954
625	837	1462
636	18	654
594	310	904
623	923	1546
229	702	931
564	623	1187
497	462	959
19	213	232
341	684	1025
956	423	1379
944	21	965
683	339	1022
412	629	1041
526	790	1316
441	39	480
220	632	852
503	432	935
432	896	1328
935	792	1727
619	137	756
50	700	750
327	876	1203
550	71	621
898	330	1228
585	794	1379
227	410	637
35	944	979
685	664	1349
101	614	715
43	285	328
939	468	1407
809	993	1802
32	398	430
308	238	546
247	948	1195
358	249	607
415	334	749
